input_file,base_file,temp,shifts,time_step,mineral,multiplier
job5310_Diopside_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Diopside,100
job5311_Olivine_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Olivine,0.01
job5312_Olivine_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Olivine,0.1
job5313_Olivine_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Olivine,1
job5314_Olivine_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Olivine,10
job5315_Olivine_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Olivine,100
job5316_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Alkali-feldspar,0.01
job5317_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Alkali-feldspar,0.1
job5318_Alkali-feldspar_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Alkali-feldspar,1
job5319_Alkali-feldspar_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Alkali-feldspar,10
job5320_Alkali-feldspar_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Alkali-feldspar,100
job5321_Montmorillonite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Montmorillonite,0.01
job5322_Montmorillonite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Montmorillonite,0.1
job5323_Montmorillonite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Montmorillonite,1
job5324_Montmorillonite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Montmorillonite,10
job5325_Montmorillonite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Montmorillonite,100
job5326_Ilmenite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Ilmenite,0.01
job5327_Ilmenite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Ilmenite,0.1
job5328_Ilmenite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Ilmenite,1
job5329_Ilmenite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Ilmenite,10
job5330_Ilmenite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Ilmenite,100
job5331_Glass_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Glass,0.01
job5332_Glass_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Glass,0.1
job5333_Glass_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Glass,1
job5334_Glass_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Glass,10
job5335_Glass_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,400,394562.261,Glass,100
job5336_MikeSorghum_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,MikeSorghum,0.01
job5337_MikeSorghum_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,MikeSorghum,0.1
job5338_MikeSorghum_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,MikeSorghum,1
job5339_MikeSorghum_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,MikeSorghum,10
job5340_MikeSorghum_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,MikeSorghum,100
job5341_Quartz_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Quartz,0.01
job5342_Quartz_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Quartz,0.1
job5343_Quartz_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Quartz,1
job5344_Quartz_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Quartz,10
job5345_Quartz_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Quartz,100
job5346_Plagioclase_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Plagioclase,0.01
job5347_Plagioclase_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Plagioclase,0.1
job5348_Plagioclase_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Plagioclase,1
job5349_Plagioclase_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Plagioclase,10
job5350_Plagioclase_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Plagioclase,100
job5351_Apatite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Apatite,0.01
job5352_Apatite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Apatite,0.1
job5353_Apatite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Apatite,1
job5354_Apatite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Apatite,10
job5355_Apatite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Apatite,100
job5356_Diopside_Mn_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside_Mn,0.01
job5357_Diopside_Mn_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside_Mn,0.1
job5358_Diopside_Mn_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside_Mn,1
job5359_Diopside_Mn_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside_Mn,10
job5360_Diopside_Mn_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside_Mn,100
job5361_Diopside_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside,0.01
job5362_Diopside_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside,0.1
job5363_Diopside_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside,1
job5364_Diopside_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside,10
job5365_Diopside_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Diopside,100
job5366_Olivine_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Olivine,0.01
job5367_Olivine_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Olivine,0.1
job5368_Olivine_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Olivine,1
job5369_Olivine_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Olivine,10
job5370_Olivine_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Olivine,100
job5371_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Alkali-feldspar,0.01
job5372_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Alkali-feldspar,0.1
job5373_Alkali-feldspar_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Alkali-feldspar,1
job5374_Alkali-feldspar_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Alkali-feldspar,10
job5375_Alkali-feldspar_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Alkali-feldspar,100
job5376_Montmorillonite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Montmorillonite,0.01
job5377_Montmorillonite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Montmorillonite,0.1
job5378_Montmorillonite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Montmorillonite,1
job5379_Montmorillonite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Montmorillonite,10
job5380_Montmorillonite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Montmorillonite,100
job5381_Ilmenite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Ilmenite,0.01
job5382_Ilmenite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Ilmenite,0.1
job5383_Ilmenite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Ilmenite,1
job5384_Ilmenite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Ilmenite,10
job5385_Ilmenite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Ilmenite,100
job5386_Glass_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Glass,0.01
job5387_Glass_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Glass,0.1
job5388_Glass_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Glass,1
job5389_Glass_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Glass,10
job5390_Glass_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,450,350722.010,Glass,100
job5391_MikeSorghum_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,MikeSorghum,0.01
job5392_MikeSorghum_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,MikeSorghum,0.1
job5393_MikeSorghum_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,MikeSorghum,1
job5394_MikeSorghum_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,MikeSorghum,10
job5395_MikeSorghum_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,MikeSorghum,100
job5396_Quartz_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Quartz,0.01
job5397_Quartz_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Quartz,0.1
job5398_Quartz_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Quartz,1
job5399_Quartz_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Quartz,10
job5400_Quartz_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Quartz,100
job5401_Plagioclase_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Plagioclase,0.01
job5402_Plagioclase_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Plagioclase,0.1
job5403_Plagioclase_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Plagioclase,1
job5404_Plagioclase_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Plagioclase,10
job5405_Plagioclase_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Plagioclase,100
job5406_Apatite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Apatite,0.01
job5407_Apatite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Apatite,0.1
job5408_Apatite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Apatite,1
job5409_Apatite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Apatite,10
job5410_Apatite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Apatite,100
job5411_Diopside_Mn_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside_Mn,0.01
job5412_Diopside_Mn_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside_Mn,0.1
job5413_Diopside_Mn_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside_Mn,1
job5414_Diopside_Mn_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside_Mn,10
job5415_Diopside_Mn_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside_Mn,100
job5416_Diopside_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside,0.01
job5417_Diopside_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside,0.1
job5418_Diopside_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside,1
job5419_Diopside_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside,10
job5420_Diopside_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Diopside,100
job5421_Olivine_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Olivine,0.01
job5422_Olivine_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Olivine,0.1
job5423_Olivine_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Olivine,1
job5424_Olivine_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Olivine,10
job5425_Olivine_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Olivine,100
job5426_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Alkali-feldspar,0.01
job5427_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Alkali-feldspar,0.1
job5428_Alkali-feldspar_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Alkali-feldspar,1
job5429_Alkali-feldspar_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Alkali-feldspar,10
job5430_Alkali-feldspar_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Alkali-feldspar,100
job5431_Montmorillonite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Montmorillonite,0.01
job5432_Montmorillonite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Montmorillonite,0.1
job5433_Montmorillonite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Montmorillonite,1
job5434_Montmorillonite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Montmorillonite,10
job5435_Montmorillonite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Montmorillonite,100
job5436_Ilmenite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Ilmenite,0.01
job5437_Ilmenite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Ilmenite,0.1
job5438_Ilmenite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Ilmenite,1
job5439_Ilmenite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Ilmenite,10
job5440_Ilmenite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Ilmenite,100
job5441_Glass_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Glass,0.01
job5442_Glass_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Glass,0.1
job5443_Glass_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Glass,1
job5444_Glass_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Glass,10
job5445_Glass_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,20,500,315649.809,Glass,100
job5446_MikeSorghum_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,MikeSorghum,0.01
job5447_MikeSorghum_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,MikeSorghum,0.1
job5448_MikeSorghum_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,MikeSorghum,1
job5449_MikeSorghum_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,MikeSorghum,10
job5450_MikeSorghum_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,MikeSorghum,100
job5451_Quartz_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Quartz,0.01
job5452_Quartz_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Quartz,0.1
job5453_Quartz_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Quartz,1
job5454_Quartz_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Quartz,10
job5455_Quartz_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Quartz,100
job5456_Plagioclase_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Plagioclase,0.01
job5457_Plagioclase_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Plagioclase,0.1
job5458_Plagioclase_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Plagioclase,1
job5459_Plagioclase_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Plagioclase,10
job5460_Plagioclase_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Plagioclase,100
job5461_Apatite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Apatite,0.01
job5462_Apatite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Apatite,0.1
job5463_Apatite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Apatite,1
job5464_Apatite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Apatite,10
job5465_Apatite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Apatite,100
job5466_Diopside_Mn_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside_Mn,0.01
job5467_Diopside_Mn_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside_Mn,0.1
job5468_Diopside_Mn_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside_Mn,1
job5469_Diopside_Mn_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside_Mn,10
job5470_Diopside_Mn_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside_Mn,100
job5471_Diopside_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside,0.01
job5472_Diopside_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside,0.1
job5473_Diopside_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside,1
job5474_Diopside_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside,10
job5475_Diopside_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Diopside,100
job5476_Olivine_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Olivine,0.01
job5477_Olivine_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Olivine,0.1
job5478_Olivine_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Olivine,1
job5479_Olivine_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Olivine,10
job5480_Olivine_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Olivine,100
job5481_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Alkali-feldspar,0.01
job5482_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Alkali-feldspar,0.1
job5483_Alkali-feldspar_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Alkali-feldspar,1
job5484_Alkali-feldspar_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Alkali-feldspar,10
job5485_Alkali-feldspar_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Alkali-feldspar,100
job5486_Montmorillonite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Montmorillonite,0.01
job5487_Montmorillonite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Montmorillonite,0.1
job5488_Montmorillonite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Montmorillonite,1
job5489_Montmorillonite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Montmorillonite,10
job5490_Montmorillonite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Montmorillonite,100
job5491_Ilmenite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Ilmenite,0.01
job5492_Ilmenite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Ilmenite,0.1
job5493_Ilmenite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Ilmenite,1
job5494_Ilmenite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Ilmenite,10
job5495_Ilmenite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Ilmenite,100
job5496_Glass_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Glass,0.01
job5497_Glass_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Glass,0.1
job5498_Glass_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Glass,1
job5499_Glass_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Glass,10
job5500_Glass_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,100,1578249.044,Glass,100
job5501_MikeSorghum_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,MikeSorghum,0.01
job5502_MikeSorghum_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,MikeSorghum,0.1
job5503_MikeSorghum_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,MikeSorghum,1
job5504_MikeSorghum_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,MikeSorghum,10
job5505_MikeSorghum_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,MikeSorghum,100
job5506_Quartz_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Quartz,0.01
job5507_Quartz_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Quartz,0.1
job5508_Quartz_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Quartz,1
job5509_Quartz_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Quartz,10
job5510_Quartz_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Quartz,100
job5511_Plagioclase_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Plagioclase,0.01
job5512_Plagioclase_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Plagioclase,0.1
job5513_Plagioclase_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Plagioclase,1
job5514_Plagioclase_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Plagioclase,10
job5515_Plagioclase_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Plagioclase,100
job5516_Apatite_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Apatite,0.01
job5517_Apatite_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Apatite,0.1
job5518_Apatite_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Apatite,1
job5519_Apatite_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Apatite,10
job5520_Apatite_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Apatite,100
job5521_Diopside_Mn_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside_Mn,0.01
job5522_Diopside_Mn_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside_Mn,0.1
job5523_Diopside_Mn_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside_Mn,1
job5524_Diopside_Mn_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside_Mn,10
job5525_Diopside_Mn_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside_Mn,100
job5526_Diopside_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside,0.01
job5527_Diopside_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside,0.1
job5528_Diopside_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside,1
job5529_Diopside_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside,10
job5530_Diopside_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Diopside,100
job5531_Olivine_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Olivine,0.01
job5532_Olivine_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Olivine,0.1
job5533_Olivine_1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Olivine,1
job5534_Olivine_10.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Olivine,10
job5535_Olivine_100.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Olivine,100
job5536_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Alkali-feldspar,0.01
job5537_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3_SOLUTION_0.pqi,25,150,1052166.029,Alkali-feldspar,0.1
